1596.5	1.68344E-25	6.81892E-26
1596.75	1.67956E-25	6.80066E-26
1597	1.67575E-25	6.78291E-26
1597.25	1.67284E-25	6.62518E-26
1597.5	1.66891E-25	6.63039E-26
1597.75	1.66503E-25	6.66335E-26
1598	1.66138E-25	6.69178E-26
1598.25	1.65785E-25	6.7371E-26
1598.5	1.65461E-25	7.06016E-26
1598.75	1.64928E-25	6.84256E-26
1599	1.64731E-25	6.78624E-26
1599.25	1.64822E-25	6.78372E-26
1599.5	1.64292E-25	6.682E-26
1599.75	1.64097E-25	6.68172E-26
1600	1.63872E-25	6.71457E-26
 
